towerId,latitude,longitude,region,trafficCondition,activeConnections,trafficVolumeMB,callTraffic,peakUsage,blockedRequests,droppedCalls,timestamp,time
Tower-3,12.922915,80.127457,Tambaram,Moderate,1193,408.25,77,1641,7,0,14-12-2024 12:39,12:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1682,381.65,96,1793,0,1,14-12-2024 12:49,12:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1267,510.37,90,1715,10,5,14-12-2024 12:59,12:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1389,297.44,59,1518,8,5,14-12-2024 13:09,13:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1704,780.31,81,2021,3,1,14-12-2024 13:19,13:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1131,506.84,57,1528,3,3,14-12-2024 13:29,13:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1233,523.78,95,1323,1,2,14-12-2024 13:39,13:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1346,273.1,79,1687,1,1,14-12-2024 13:49,13:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1340,404.09,75,1570,8,0,14-12-2024 13:59,13:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1020,369.69,98,1452,5,5,14-12-2024 14:09,14:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1356,610.31,73,1671,9,2,14-12-2024 14:19,14:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1117,254.13,57,1336,1,0,14-12-2024 14:29,14:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1420,641.4,68,1725,10,2,14-12-2024 14:39,14:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1043,252.2,83,1346,9,1,14-12-2024 14:49,14:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1467,629.54,52,1800,0,5,14-12-2024 14:59,14:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1518,340.63,60,1611,5,3,14-12-2024 15:09,15:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1688,641.17,91,1966,3,3,14-12-2024 15:19,15:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1926,689.61,80,2199,3,1,14-12-2024 15:29,15:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1170,460.14,53,1560,0,2,14-12-2024 15:39,15:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1474,295.68,57,1904,10,1,14-12-2024 15:49,15:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1128,349.04,72,1208,8,1,14-12-2024 15:59,15:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1479,699.08,89,1558,1,1,14-12-2024 16:09,16:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1883,927.42,99,2156,1,3,14-12-2024 16:19,16:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1655,359.48,64,2035,4,3,14-12-2024 16:29,16:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1799,734.47,59,1856,7,3,14-12-2024 16:39,16:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1349,547.84,61,1686,8,3,14-12-2024 16:49,16:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1886,848.99,62,2193,2,5,14-12-2024 16:59,16:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2120,909.86,97,2349,2,5,14-12-2024 17:09,17:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2922,998.98,62,3415,4,3,14-12-2024 17:19,17:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2833,1050.34,57,3120,8,3,14-12-2024 17:29,17:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2594,763.67,84,2908,5,0,14-12-2024 17:39,17:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2112,758.64,52,2456,3,2,14-12-2024 17:49,17:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2961,642.84,62,3118,8,1,14-12-2024 17:59,17:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2450,880.09,60,2523,2,1,14-12-2024 18:09,18:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2474,680.67,58,2887,9,0,14-12-2024 18:19,18:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2805,1334.3,88,3299,8,1,14-12-2024 18:29,18:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2111,527.67,94,2161,6,2,14-12-2024 18:39,18:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2534,521.13,73,2635,2,0,14-12-2024 18:49,18:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2966,1181.47,88,3311,5,2,14-12-2024 18:59,18:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2107,819.73,74,2522,9,3,14-12-2024 19:09,19:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2108,796.67,91,2506,7,4,14-12-2024 19:19,19:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2470,671.93,68,2679,10,1,14-12-2024 19:29,19:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2846,1252.45,83,3267,10,2,14-12-2024 19:39,19:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2385,957.22,71,2637,6,2,14-12-2024 19:49,19:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2774,1164.96,60,3214,0,5,14-12-2024 19:59,19:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2614,928.82,77,2838,0,1,14-12-2024 20:09,20:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2070,484.31,77,2375,1,5,14-12-2024 20:19,20:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2310,841.84,97,2785,0,5,14-12-2024 20:29,20:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2634,1110.87,78,3026,7,4,14-12-2024 20:39,20:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2102,633.33,76,2325,4,0,14-12-2024 20:49,20:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2892,852.85,100,3290,0,0,14-12-2024 20:59,20:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2363,713.99,87,2644,2,0,14-12-2024 21:09,21:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2211,552.04,88,2578,4,2,14-12-2024 21:19,21:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2915,1296.03,62,3347,1,2,14-12-2024 21:29,21:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2177,916.1,96,2360,6,1,14-12-2024 21:39,21:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2361,503.9,86,2849,10,4,14-12-2024 21:49,21:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2915,1318.08,64,3075,3,3,14-12-2024 21:59,21:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,833,315.81,69,1196,3,1,14-12-2024 22:09,22:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,989,218.08,52,1291,5,0,14-12-2024 22:19,22:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,569,175.48,94,765,7,3,14-12-2024 22:29,22:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,613,251.46,78,842,10,1,14-12-2024 22:39,22:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,534,145.3,59,964,6,4,14-12-2024 22:49,22:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,786,201.52,93,1145,6,4,14-12-2024 22:59,22:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,593,202.39,50,893,10,4,14-12-2024 23:09,23:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,693,260.37,76,1120,0,2,14-12-2024 23:19,23:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,844,178.24,77,922,4,1,14-12-2024 23:29,23:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,548,142.79,88,688,3,2,14-12-2024 23:39,23:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,879,300,52,1274,4,2,14-12-2024 23:49,23:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,935,250.46,61,1367,3,1,14-12-2024 23:59,23:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,716,202,84,958,2,5,15-12-2024 00:09,00:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,829,347,62,1284,3,5,15-12-2024 00:19,00:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,756,180.77,78,1174,4,0,15-12-2024 00:29,00:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,918,207.62,88,1108,1,2,15-12-2024 00:39,00:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,873,393.73,75,1072,8,5,15-12-2024 00:49,00:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,976,383.69,70,1050,9,1,15-12-2024 00:59,00:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,685,299.16,91,1124,9,4,15-12-2024 01:09,01:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,643,239.87,63,700,7,0,15-12-2024 01:19,01:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,844,201.89,61,1271,8,3,15-12-2024 01:29,01:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,892,344.82,57,1120,9,5,15-12-2024 01:39,01:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,500,210.23,86,616,0,3,15-12-2024 01:49,01:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,844,176.43,71,940,10,5,15-12-2024 01:59,01:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,907,217.65,57,1106,2,2,15-12-2024 02:09,02:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,768,241.34,81,1243,6,5,15-12-2024 02:19,02:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,625,134.13,56,849,10,0,15-12-2024 02:29,02:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,526,225.83,65,925,2,0,15-12-2024 02:39,02:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,568,164.35,60,932,1,4,15-12-2024 02:49,02:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,504,174.05,66,742,0,2,15-12-2024 02:59,02:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,815,249.7,96,1217,0,0,15-12-2024 03:09,03:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,848,340.97,71,1232,3,4,15-12-2024 03:19,03:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,851,315.42,80,1048,9,3,15-12-2024 03:29,03:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,867,191.1,69,1104,4,0,15-12-2024 03:39,03:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,754,241.3,93,860,6,1,15-12-2024 03:49,03:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,811,209.2,92,872,5,2,15-12-2024 03:59,03:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,988,350.65,71,1219,7,2,15-12-2024 04:09,04:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,585,184.71,53,837,0,2,15-12-2024 04:19,04:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,870,359.51,90,1172,7,4,15-12-2024 04:29,04:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,631,302.75,92,721,9,2,15-12-2024 04:39,04:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,847,243.98,70,1142,1,3,15-12-2024 04:49,04:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,740,277.88,55,805,4,5,15-12-2024 04:59,04:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,533,162.71,73,935,8,4,15-12-2024 05:09,05:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,758,252.55,50,1029,6,5,15-12-2024 05:19,05:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,986,209.43,74,1278,4,1,15-12-2024 05:29,05:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,564,272.68,62,962,8,3,15-12-2024 05:39,05:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,657,231.28,69,911,7,3,15-12-2024 05:49,05:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,976,329.04,77,1145,1,0,15-12-2024 05:59,05:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1490,501.87,53,1851,8,4,15-12-2024 06:09,06:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1421,661.88,93,1877,4,3,15-12-2024 06:19,06:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1457,360.61,94,1755,4,5,15-12-2024 06:29,06:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1868,446.85,70,1966,2,0,15-12-2024 06:39,06:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1875,713.27,53,2298,10,0,15-12-2024 06:49,06:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1146,499.65,91,1582,1,2,15-12-2024 06:59,06:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1486,580.76,97,1605,1,5,15-12-2024 07:09,07:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1121,509.24,56,1282,8,1,15-12-2024 07:19,07:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1952,839.22,56,2399,4,0,15-12-2024 07:29,07:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1834,712.06,99,2311,0,1,15-12-2024 07:39,07:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1022,498.46,95,1343,10,5,15-12-2024 07:49,07:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1701,443.57,73,2178,6,4,15-12-2024 07:59,07:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2470,569.63,84,2798,0,3,15-12-2024 08:09,08:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2137,727.3,97,2271,3,0,15-12-2024 08:19,08:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2817,824.28,60,3201,8,3,15-12-2024 08:29,08:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2454,598.24,50,2735,2,4,15-12-2024 08:39,08:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2445,624.45,64,2869,6,0,15-12-2024 08:49,08:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2726,1307.93,53,3150,7,3,15-12-2024 08:59,08:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2791,1164.81,73,3119,9,3,15-12-2024 09:09,09:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2745,765.02,65,2931,5,4,15-12-2024 09:19,09:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2102,578.07,87,2382,1,4,15-12-2024 09:29,09:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2870,946.78,84,2921,9,1,15-12-2024 09:39,09:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2004,852.88,60,2231,4,0,15-12-2024 09:49,09:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2534,1026.1,76,2897,1,1,15-12-2024 09:59,09:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1835,686.32,51,2304,7,4,15-12-2024 10:09,10:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1249,353.98,66,1581,7,4,15-12-2024 10:19,10:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1164,261.35,80,1452,10,5,15-12-2024 10:29,10:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1099,529.87,85,1566,8,5,15-12-2024 10:39,10:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1352,652.31,94,1760,10,3,15-12-2024 10:49,10:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1277,613.38,73,1688,4,3,15-12-2024 10:59,10:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1909,486.83,51,2175,10,4,15-12-2024 11:09,11:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1679,677.74,85,1776,3,1,15-12-2024 11:19,11:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1174,442.81,82,1265,5,5,15-12-2024 11:29,11:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1707,511.73,89,2191,8,5,15-12-2024 11:39,11:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1045,289.48,82,1251,6,1,15-12-2024 11:49,11:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1756,553.91,64,2032,7,1,15-12-2024 11:59,11:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1988,653.46,65,2096,0,2,15-12-2024 12:09,12:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1153,547.12,94,1580,8,5,15-12-2024 12:19,12:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1380,462.38,91,1522,7,5,15-12-2024 12:29,12:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1018,433.39,61,1296,4,3,15-12-2024 12:39,12:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1148,506.88,60,1539,9,4,15-12-2024 12:49,12:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1735,604.73,82,1922,7,1,15-12-2024 12:59,12:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1647,603.91,60,2007,8,5,15-12-2024 13:09,13:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1678,584.61,78,2111,1,0,15-12-2024 13:19,13:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1263,474.49,66,1354,9,1,15-12-2024 13:29,13:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1249,376.51,85,1371,10,5,15-12-2024 13:39,13:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1685,567.46,68,1802,8,3,15-12-2024 13:49,13:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1188,475.35,85,1671,0,4,15-12-2024 13:59,13:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1361,323.81,79,1768,4,4,15-12-2024 14:09,14:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1486,641.87,65,1773,2,5,15-12-2024 14:19,14:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1646,633.98,86,2011,1,0,15-12-2024 14:29,14:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1189,280.56,80,1585,5,3,15-12-2024 14:39,14:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1511,451.25,84,1977,1,2,15-12-2024 14:49,14:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1238,358.86,54,1693,7,2,15-12-2024 14:59,14:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1380,351.67,98,1481,1,1,15-12-2024 15:09,15:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1946,896.07,93,2380,8,5,15-12-2024 15:19,15:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1767,687.76,84,1941,4,5,15-12-2024 15:29,15:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1500,628.71,90,1938,2,2,15-12-2024 15:39,15:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1700,817.89,74,2089,9,3,15-12-2024 15:49,15:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1314,600.82,72,1712,6,5,15-12-2024 15:59,15:59:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1279,609.15,91,1445,4,2,15-12-2024 16:09,16:09:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1434,534.8,64,1701,7,1,15-12-2024 16:19,16:19:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1387,353.53,68,1819,10,3,15-12-2024 16:29,16:29:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1321,630.09,75,1488,3,0,15-12-2024 16:39,16:39:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1713,640.26,94,2072,6,0,15-12-2024 16:49,16:49:00
Tower-3,12.922915,80.127457,Tambaram,Moderate,1053,438.12,89,1324,9,0,15-12-2024 16:59,16:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2658,1147.95,69,2900,6,3,15-12-2024 17:09,17:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2421,659.55,84,2576,7,0,15-12-2024 17:19,17:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2398,791.11,60,2579,9,0,15-12-2024 17:29,17:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2348,806.18,94,2687,3,3,15-12-2024 17:39,17:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2915,1213.9,59,2995,9,1,15-12-2024 17:49,17:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2497,554.53,71,2859,3,5,15-12-2024 17:59,17:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2272,520.41,84,2566,0,0,15-12-2024 18:09,18:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2845,1155.87,97,3168,3,4,15-12-2024 18:19,18:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2628,572.84,96,3059,5,4,15-12-2024 18:29,18:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2889,1010.34,95,3013,10,0,15-12-2024 18:39,18:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2807,694.9,98,2989,1,3,15-12-2024 18:49,18:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2940,974.26,98,3069,9,5,15-12-2024 18:59,18:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2152,620.49,73,2213,8,0,15-12-2024 19:09,19:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2692,1107.79,93,2871,6,4,15-12-2024 19:19,19:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2423,786.24,84,2638,9,2,15-12-2024 19:29,19:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2409,1055.11,67,2789,7,5,15-12-2024 19:39,19:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2828,872.27,64,3245,10,5,15-12-2024 19:49,19:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2513,1228.43,94,2977,10,5,15-12-2024 19:59,19:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2859,1420.17,61,3034,6,0,15-12-2024 20:09,20:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2500,1189.05,65,2784,9,3,15-12-2024 20:19,20:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2116,763.26,75,2466,0,4,15-12-2024 20:29,20:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2979,1381.87,79,3055,0,0,15-12-2024 20:39,20:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2666,801.67,72,3126,5,1,15-12-2024 20:49,20:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2345,773.19,53,2533,10,4,15-12-2024 20:59,20:59:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2081,521.36,86,2197,2,0,15-12-2024 21:09,21:09:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2253,478.21,74,2619,9,2,15-12-2024 21:19,21:19:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2877,1149.44,64,3175,6,1,15-12-2024 21:29,21:29:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2701,694.4,50,2829,1,5,15-12-2024 21:39,21:39:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2203,591.65,54,2494,9,2,15-12-2024 21:49,21:49:00
Tower-3,12.922915,80.127457,Tambaram,Peak,2913,1116,75,3066,6,5,15-12-2024 21:59,21:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,546,193.6,97,644,8,0,15-12-2024 22:09,22:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,733,311.52,93,1187,8,4,15-12-2024 22:19,22:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,503,106.36,82,744,4,0,15-12-2024 22:29,22:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,613,187.71,62,732,0,5,15-12-2024 22:39,22:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,660,278.29,94,1081,1,3,15-12-2024 22:49,22:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,587,186.8,80,845,4,2,15-12-2024 22:59,22:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,771,263.56,69,1143,4,4,15-12-2024 23:09,23:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,789,276.73,94,1241,7,0,15-12-2024 23:19,23:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,691,292.84,76,1162,5,5,15-12-2024 23:29,23:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,806,198.67,61,1211,6,0,15-12-2024 23:39,23:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,821,305.49,99,952,6,3,15-12-2024 23:49,23:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,575,184.04,91,910,3,4,15-12-2024 23:59,23:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,922,426.02,95,1063,4,2,16-12-2024 00:09,00:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,896,251.85,82,1180,5,0,16-12-2024 00:19,00:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,953,451.4,64,1052,10,0,16-12-2024 00:29,00:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,926,262.31,87,1369,5,1,16-12-2024 00:39,00:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,917,376.87,58,1299,1,0,16-12-2024 00:49,00:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,721,159.37,75,1021,7,2,16-12-2024 00:59,00:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,657,309.62,67,1128,5,1,16-12-2024 01:09,01:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,626,188.02,56,801,4,0,16-12-2024 01:19,01:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,868,222.41,77,1351,4,0,16-12-2024 01:29,01:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,527,162.5,87,797,10,3,16-12-2024 01:39,01:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,714,239.29,60,1194,2,3,16-12-2024 01:49,01:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,867,415.18,65,1019,8,0,16-12-2024 01:59,01:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,974,439.14,75,1195,2,3,16-12-2024 02:09,02:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,709,252.8,83,1123,0,2,16-12-2024 02:19,02:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,782,194.92,68,1148,5,5,16-12-2024 02:29,02:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,587,130.82,92,801,4,4,16-12-2024 02:39,02:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,736,279.55,71,1141,4,5,16-12-2024 02:49,02:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,790,282.98,72,990,2,1,16-12-2024 02:59,02:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,703,177.6,60,822,0,1,16-12-2024 03:09,03:09:00
Tower-3,12.922915,80.127457,Tambaram,Low,944,391,65,1357,3,1,16-12-2024 03:19,03:19:00
Tower-3,12.922915,80.127457,Tambaram,Low,990,204,86,1119,5,1,16-12-2024 03:29,03:29:00
Tower-3,12.922915,80.127457,Tambaram,Low,595,202.19,89,965,5,1,16-12-2024 03:39,03:39:00
Tower-3,12.922915,80.127457,Tambaram,Low,515,204.18,87,744,1,5,16-12-2024 03:49,03:49:00
Tower-3,12.922915,80.127457,Tambaram,Low,883,333.94,96,973,8,5,16-12-2024 03:59,03:59:00
Tower-3,12.922915,80.127457,Tambaram,Low,546,252.17,95,750,8,4,16-12-2024 04:09,04:09:00
